advantage_over_reference_mean,ci_high,ci_low,condition,identity_count,metric,n_id,n_obs,reference,region,release_radius_mm
1.4286052929004598,1.7350792318010395,1.10666609092431,adaptive_r30,20,masked_psnr,384,1,hard,foreground,30.0
1.173993776889746,1.4384863423732623,0.903153326135121,adaptive_r30,20,masked_psnr,384,1,hard,full_frame,30.0
1.6173092943563876,2.1867442250887015,1.0506743896742876,adaptive_r30,20,masked_psnr,384,1,hard,head_foreground,30.0
0.07271179017756371,0.2619057577440958,-0.13461237790545716,adaptive_r30,20,masked_psnr,384,1,hard,head_supported,30.0
2.3609233892301456,3.0966844690125095,1.5697143224785095,adaptive_r30,20,masked_psnr,384,1,hard,head_unsupported,30.0
0.04585959617710387,0.25253839723258853,-0.16817743501810833,adaptive_r30,20,masked_psnr,384,1,hard,oral,30.0
1.4015383720108168,1.6452553507469658,1.170153850684127,adaptive_r30,20,masked_psnr,384,1,hard,torso_outside_head_roi,30.0
-0.09057789422750266,0.6516222397413535,-0.8102828390413936,adaptive_r30,20,masked_psnr,384,4,hard,background,30.0
0.8772713990544687,1.193210874620422,0.565524238845813,adaptive_r30,20,masked_psnr,384,4,hard,eyes,30.0
0.4461870606196694,0.6972581931829113,0.20099568758693478,adaptive_r30,20,masked_psnr,384,4,hard,flame_supported,30.0
1.620176174006403,1.920184546444163,1.3263128136219056,adaptive_r30,20,masked_psnr,384,4,hard,flame_unsupported,30.0
1.44056823930388,1.722694990656247,1.152111611582919,adaptive_r30,20,masked_psnr,384,4,hard,foreground,30.0
1.192103676284405,1.4378252286538236,0.9428532486437055,adaptive_r30,20,masked_psnr,384,4,hard,full_frame,30.0
1.5639770990103208,2.0942494307072095,1.028194756451247,adaptive_r30,20,masked_psnr,384,4,hard,head_foreground,30.0
